model,hint,sample_id,rollout_id,epoch,source_owner,target,old_token_len,new_token_len,was_truncated,old_is_correct,new_is_correct
Llama-3.1-70B-Instruct,0.6,2023-I-2,rollout_7666fab28898c04ed4456f6edab68c414d67b498,5,suzeva,881,689,689,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-I-2,rollout_6c7d71416056c4062039d7699073b29e70325d1d,6,suzeva,881,704,704,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-I-2,rollout_ca72b3dcedbd093d074a5ae71cc927540e1cec6b,7,suzeva,881,1032,1032,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-I-2,rollout_c9112dcbe7a178fc441c7a8e5efe44c022f448e9,8,suzeva,881,690,690,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-I-2,rollout_819df5f48a28f8de4f47060bb7357c7b3f3803f6,9,suzeva,881,766,766,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-I-3,rollout_a61e401aa65ad77b656cc6aa262c668ec34f313c,1,suzeva,607,528,528,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-I-3,rollout_2a2a72cc6d13a4f4b825d3c19c47a95474d80ab4,10,suzeva,607,412,412,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-I-3,rollout_5edd8500d036bf71ac60ced7b08a8c711dde5453,2,suzeva,607,492,492,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-I-3,rollout_9a50f59b40d39caa9525b9158e6b9f0a2f7d291d,3,suzeva,607,464,464,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-I-3,rollout_1cc49b60701275fe3611efcde86d226cdf37d781,4,suzeva,607,496,496,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-I-3,rollout_011620744d660d9d270fb6574f700f26d3b237d1,5,suzeva,607,397,397,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-I-3,rollout_16734325f9705053142f73ee24eee37b33d5a440,6,suzeva,607,502,502,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-I-3,rollout_47b6b11b7de02c07a0462f0b3b69fb373e9dd81f,7,suzeva,607,549,549,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-I-3,rollout_8676a86468eb4bfc2141e1c26a29637c6de9ceb7,8,suzeva,607,547,547,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-I-3,rollout_2a8191c63549475e981c9e32391b2d90b8f6d169,9,suzeva,607,177,177,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-I-4,rollout_b7c5e6f262082b7c196f6b16c4292522ddfe36ab,1,suzeva,12,1188,1188,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-I-4,rollout_392232c8501b3e3b6263d8aebe6c3770686511af,10,suzeva,12,1018,1018,0,0,0
Llama-3.1-70B-Instruct,0.6,2023-I-4,rollout_5e572574b20bdf277806f0c332b8376a3c0ce37a,2,suzeva,12,1074,1074,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-I-4,rollout_644868299ff8213a0ecdc998abba42ced05804d3,3,suzeva,12,858,858,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-I-4,rollout_372539976d44503422cc1d6ca12baf0bbd4e8ed8,4,suzeva,12,1064,1064,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-I-4,rollout_fb07cc46eb2d7139a87df2a20d1dc9d68111f854,5,suzeva,12,1139,1139,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-I-4,rollout_c93b1e5bc32015c170ca0e40edfb5b5ec0717eb7,6,suzeva,12,973,973,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-I-4,rollout_7bf08d2d104c5f7f1e66ef44e72780c4460e8fc2,7,suzeva,12,1051,1051,0,0,0
Llama-3.1-70B-Instruct,0.6,2023-I-4,rollout_38765ef7259ab164012194ccaafb17408e9a34f0,8,suzeva,12,1023,1023,0,0,0
Llama-3.1-70B-Instruct,0.6,2023-I-4,rollout_64430b8a2a9704a7c0de2a2560c6972e54fd1acd,9,suzeva,12,985,985,0,0,0
Llama-3.1-70B-Instruct,0.6,2023-I-5,rollout_307cc43b9ecef4fb213a3bb0fc01209a69d92ad4,1,suzeva,106,756,756,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-I-5,rollout_fd179d1637a42f83df53f64190cc5a700b67c8af,10,suzeva,106,846,846,0,0,0
Llama-3.1-70B-Instruct,0.6,2023-I-5,rollout_439ecc313e415cb3ba5fea8361b16a97132cb0e7,2,suzeva,106,828,828,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-I-5,rollout_71b6a2c02b3046b4da4d5dd89c57a5e68fc16f8f,3,suzeva,106,908,908,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-I-5,rollout_24e7aabd4d6e71846064b856fcf693663a89f173,4,suzeva,106,852,852,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-I-5,rollout_345773eccff7ac3e088986ecc511449ce88b51cd,5,suzeva,106,1054,1054,0,0,0
Llama-3.1-70B-Instruct,0.6,2023-I-5,rollout_9818d01ffd1adc531c3b72cc40b146a5d1545b4e,6,suzeva,106,787,787,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-I-5,rollout_8a4ac2a92aa095f7b14a1faa361d32a035f71256,7,suzeva,106,724,724,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-I-5,rollout_62d9ff0512075dcdeecd85cfa4511934b62095fa,8,suzeva,106,847,847,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-I-5,rollout_92cc22a2bf3b5b39e9e1e4f2519d9353ae002645,9,suzeva,106,909,909,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-I-6,rollout_ea85348c9db0e407e603dd946460972712bddd41,1,suzeva,51,903,903,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-I-6,rollout_eb4c0e7869a56ed689467cc67eff7f5c1e63c3c2,10,suzeva,51,1120,1120,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-I-6,rollout_295d7eace2e1202e0aae9589f40a770c66ef2567,2,suzeva,51,739,739,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-I-6,rollout_73ef21fc5ffca2979d9ef3c3daebe4eb1f374909,3,suzeva,51,761,761,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-I-6,rollout_fd7e88bab92312fc83dddd7dfb8a7f1afe2f9706,4,suzeva,51,985,985,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-I-6,rollout_da7255e4cdbc1ffe0933c74ec4375f2a227bfef3,5,suzeva,51,927,927,0,0,0
Llama-3.1-70B-Instruct,0.6,2023-I-6,rollout_cdd9ff8fe32499903cbd07b3f6fa775b6653f2b6,6,suzeva,51,710,710,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-I-6,rollout_fc242e8adfb3446309ccc8f91a19798c2553eaeb,7,suzeva,51,591,591,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-I-6,rollout_c113f7217fca24d4e625a58c0e6782d759529cd0,8,suzeva,51,1439,1439,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-I-6,rollout_298a3d941b58abcc5a1479eca4b2904185957d2b,9,suzeva,51,797,797,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-I-7,rollout_0ead4467ea60e3bfaa1c5a6bc844e64224f4ea2e,1,suzeva,49,558,558,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-I-7,rollout_bfcd34b36f661dba824e80ecfd024b85a88bdb89,10,suzeva,49,1198,1198,0,0,0
Llama-3.1-70B-Instruct,0.6,2023-I-7,rollout_1fd2b4e5be83759763659a63558b618c74aec0a7,2,suzeva,49,524,524,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-I-7,rollout_761f43e56d5d638340a438a335ccd74cecb4314f,3,suzeva,49,833,833,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-I-7,rollout_faaf444093c3fd9d660af08671f8ef382a33c72d,4,suzeva,49,401,401,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-I-7,rollout_26c45d896e4ed07debf32437c7fa04518737cb31,5,suzeva,49,1340,1340,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-I-7,rollout_21a858d8bb0102f315e3ca66b3b0c5505482c8cc,6,suzeva,49,1205,1205,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-I-7,rollout_e2abff0e2ee968f0b27bf4fc5ced54c48a46ac4a,7,suzeva,49,1570,1570,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-I-7,rollout_8ae61e467630313c5b673d89dcdaa3be62878acc,8,suzeva,49,975,975,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-I-7,rollout_beef7bb02c2b83505f7c30fd882a4b63df5ed203,9,suzeva,49,818,818,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-I-8,rollout_f959ba7ae671a46aae0b1a869f423ab755b81b4d,1,suzeva,125,964,964,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-I-8,rollout_3d495ea69dd2ad484f39ca0cf5a97baca00bf471,10,suzeva,125,1117,1117,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-I-8,rollout_4220526eeb4ab820878e508e0f403aaded382aad,2,suzeva,125,1225,1225,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-I-8,rollout_b141286bc10bdfc401b2b7b3f100e01e0056ccd3,3,suzeva,125,1096,1096,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-I-8,rollout_d9d85c0e9f6a98c4cbdecfd5eebebf74ccec9bfa,4,suzeva,125,979,979,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-I-8,rollout_398f2f632b7134c7215b3f2f179cce7f02ad9037,5,suzeva,125,673,673,0,0,0
Llama-3.1-70B-Instruct,0.6,2023-I-8,rollout_600f97e6bb52906ebc0d2b97e64304ca8a6acb6e,6,suzeva,125,1138,1138,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-I-8,rollout_5a91fda20dd82fd73da2de86d4dca24f2e869b12,7,suzeva,125,908,908,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-I-8,rollout_ac93e9028ad4e5e22c1c0bd94fa429ded0e37f25,8,suzeva,125,980,980,0,0,0
Llama-3.1-70B-Instruct,0.6,2023-I-8,rollout_923efb52f969ff9d958fbaf9ca689a24013764d2,9,suzeva,125,894,894,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-I-9,rollout_2fe1a904aec52f1ff2bf6065b0b4e680b9a10036,1,suzeva,738,386,386,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-I-9,rollout_127267c66a6b9b918172c7a49f0b18be550c0cf5,10,suzeva,738,1136,1136,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-I-9,rollout_73d23134ac00784415c59f73f9dcd05a29eccb17,2,suzeva,738,1002,1002,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-I-9,rollout_5c79d6c3061a8da4fccf42f239d2a8e1f80162d6,3,suzeva,738,1113,1113,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-I-9,rollout_8aeb1ad6658ebbbd810fd3688a7e6e674cd400f5,4,suzeva,738,470,470,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-I-9,rollout_309115217ba38e4e07171d69587058dc4df29222,5,suzeva,738,731,731,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-I-9,rollout_d649927b631346836279f92856a507cae3b99c35,6,suzeva,738,792,792,0,0,0
Llama-3.1-70B-Instruct,0.6,2023-I-9,rollout_23b6574bc0eab8d3060d85717a88780a39052b16,7,suzeva,738,636,636,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-I-9,rollout_8ad4321d93c3450018333627bbc07d42ce4d2365,8,suzeva,738,307,307,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-I-9,rollout_0d040a6b8ac53f39b63fef218f451a6b9301d7a7,9,suzeva,738,577,577,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-1,rollout_1c22a00a4e9ac12442fd9c7aaa36f7ed4212bbe2,1,suzeva,220,437,437,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-1,rollout_ce943c7452ea3e2271e0c7001991ed3ec4c6bdc6,10,suzeva,220,509,509,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-1,rollout_4b6211f072bebea9bb5dacc9aaa64df7f14dd758,2,suzeva,220,503,503,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-1,rollout_80de5391676a481a52fa36027f53e284a192d664,3,suzeva,220,440,440,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-1,rollout_a82cab4f6b00b5cbf289a12c55aedbf9100aeeea,4,suzeva,220,556,556,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-1,rollout_690258dcb89a31bb758c5d459fb37f3eb2c1d37e,5,suzeva,220,368,368,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-1,rollout_8bb6498f6ddcb06ab9f5a305bfd962adfc227080,6,suzeva,220,414,414,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-1,rollout_a15b90cbd7aaeafff75ab60385b749007e9b8099,7,suzeva,220,339,339,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-1,rollout_4df6b983398b15c6f50fbb855cd9b965db36d46a,8,suzeva,220,414,414,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-1,rollout_f8a4d7f5f477f68d4a96d7903110ad3362447da9,9,suzeva,220,333,333,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-10,rollout_6ee31d65d936c490e96d6096a31dc5368614697f,1,suzeva,144,657,657,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-10,rollout_e6322fd23d51cb0cd72959ea9ba176aae4656f01,10,suzeva,144,833,833,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-10,rollout_a8227c7386e3c1f37feb3ca86e56e42225db5691,2,suzeva,144,217,217,0,0,0
Llama-3.1-70B-Instruct,0.6,2023-II-10,rollout_d3671532587e15b9d0fce32099dbfbc0c599cb8e,3,suzeva,144,211,211,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-10,rollout_a0c168b84d6cfbf46d5b31df74523705c13d406d,4,suzeva,144,817,817,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-10,rollout_04543d09b3bd74a70bddd1f63397d454c1235e28,5,suzeva,144,599,599,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-10,rollout_91c9cb1a7b267af6bc7047d1104dc41444ca7141,6,suzeva,144,994,994,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-10,rollout_6108a82d4796563532528a23e93dd3c2501e04d6,7,suzeva,144,3558,3558,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-10,rollout_e122c4e8efc103b7d564a5abc9c2f2d04d05abeb,8,suzeva,144,634,634,0,0,0
Llama-3.1-70B-Instruct,0.6,2023-II-10,rollout_954a580545127c78df364b9d552b58ce138406e5,9,suzeva,144,469,469,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-11,rollout_97caccad65992726083fd233e5cf32968d160889,1,suzeva,81,507,507,0,0,0
Llama-3.1-70B-Instruct,0.6,2023-II-11,rollout_6383d0e85a8e04d787e51282c2ddb206f8e03ca0,10,suzeva,81,383,383,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-11,rollout_e038d216200f80643f558e00b3ad1776be5401b6,2,suzeva,81,564,564,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-11,rollout_6bb0af00bd4e5fd142a46b0722bf8f8125d5782d,3,suzeva,81,587,587,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-11,rollout_04a0af54f3d9614356edbbabdfde3589cad9e73b,4,suzeva,81,758,758,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-11,rollout_aef814441f721b794aae6305bdf795fd030d912e,5,suzeva,81,513,513,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-11,rollout_f25b6335ac2ecc98fe5ecaa8aee6b48fb669c06c,6,suzeva,81,421,421,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-11,rollout_d8af3b8902f17e02439cec2e3c5d24cf2a441914,7,suzeva,81,811,811,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-11,rollout_a03efc730e66125c9cf391df2e175dbf58d02375,8,suzeva,81,598,598,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-11,rollout_281588c80d3ed5a41c46d245900fc41511ada051,9,suzeva,81,520,520,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-12,rollout_7a703d4209364339fdc92e32a43d03d24221e6b8,1,suzeva,247,847,847,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-12,rollout_87c5354b0445db814d6bd4bd2c8493c1ea7d7d49,10,suzeva,247,1395,1395,0,0,0
Llama-3.1-70B-Instruct,0.6,2023-II-12,rollout_18df09d5f8dcb2ac1d47a607de03fb744c577fc4,2,suzeva,247,1250,1250,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-12,rollout_d1248bd3db64ebfe5432551edc7edc14efc36b8c,3,suzeva,247,556,556,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-12,rollout_ce043127b923a4e52e8a26d9db40dfdea4cd6b15,4,suzeva,247,596,596,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-12,rollout_5967dc66ff346d8c0005ef55d14a64a6f03be554,5,suzeva,247,737,737,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-12,rollout_55aac736d47cebe2c1ed77bce2ead3c3acde4450,6,suzeva,247,1050,1050,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-12,rollout_52ad00f36274c39ea525083bdc36aaf5d6743cc7,7,suzeva,247,924,924,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-12,rollout_b63ba9d557702411699df0e1bc7817d17a356714,8,suzeva,247,1033,1033,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-12,rollout_4ccc0a11ea7666dc3efffc7ba76762539b416f57,9,suzeva,247,723,723,0,0,0
Llama-3.1-70B-Instruct,0.6,2023-II-13,rollout_8134f0f265b65a78d3aaa1a84388f0b78ba9e304,1,suzeva,167,910,910,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-13,rollout_85f482d535e05b6a2d5269a9425eadd77a3e447a,10,suzeva,167,666,666,0,0,0
Llama-3.1-70B-Instruct,0.6,2023-II-13,rollout_eba205859ccbb7fb28c79518208fa557c8f6ec23,2,suzeva,167,829,829,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-13,rollout_c4f2e5895cdda43772076df24f6ea2a24d636d44,3,suzeva,167,1002,1002,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-13,rollout_787c577a08ddf5e6322f4568b9b17972dcb699a4,4,suzeva,167,772,772,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-13,rollout_76aada24b79d87eda2eae128ac4c418f2d19887b,5,suzeva,167,545,545,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-13,rollout_77472f42f4ee20f728059a72255aad814616fc4e,6,suzeva,167,784,784,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-13,rollout_79dc3c37bc71855613ae7433758f93a47e4a78bd,7,suzeva,167,745,745,0,0,0
Llama-3.1-70B-Instruct,0.6,2023-II-13,rollout_c998a3d01e39a01d3a5b2b056692349fabdf28aa,8,suzeva,167,943,943,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-13,rollout_90a688dbc4d573536989b0c72bdbb2c0e802c7a4,9,suzeva,167,802,802,0,0,0
Llama-3.1-70B-Instruct,0.6,2023-II-14,rollout_86898652a23dd4b1f1eb9490e9d928ac1698fa71,1,suzeva,751,1331,1331,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-14,rollout_7d62a42f532aa832d58640fccfa0756a60d57e14,10,suzeva,751,870,870,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-14,rollout_f2ce0ff76df654aaa8c42df143af4718a2676ef6,2,suzeva,751,785,785,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-14,rollout_3d3917d564cf63a08cb5e84c66feb4d8d4e54928,3,suzeva,751,788,788,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-14,rollout_02949dcb69a2a13b719926f3f0696516f586db47,4,suzeva,751,956,956,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-14,rollout_725be49d5b26e26e6cb56f0be03f635afc9591b6,5,suzeva,751,638,638,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-14,rollout_b4032640d4678a6b4b3356f97b5207a08982feb8,6,suzeva,751,919,919,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-14,rollout_528bbc1e475bfa853293d743faf020f2a35d6233,7,suzeva,751,881,881,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-14,rollout_a8aa1c5406ef426b07932e9ade64fa9c8345417c,8,suzeva,751,902,902,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-14,rollout_8f4890f2d3010fed99396e1c44729545bcb93c93,9,suzeva,751,831,831,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-15,rollout_cd02239ec018f3539424e0e5bf550b50af62d37a,1,suzeva,363,561,561,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-15,rollout_fa4d406dc3b63fd2ae12ab24b92250bbd2767295,10,suzeva,363,1033,1033,0,0,0
Llama-3.1-70B-Instruct,0.6,2023-II-15,rollout_52730c83921eb1a3e5bbb9a88ffa4b829d7f6640,2,suzeva,363,383,383,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-15,rollout_49e00ee9082f0780d240f46a557a81169d0c5f59,3,suzeva,363,922,922,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-15,rollout_db23a4dcbe1a8dc5e763f0011ba08f2d8ae17a71,4,suzeva,363,580,580,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-15,rollout_cb5bf616a2fccd5f445f1e851bedb9f9eb46b42e,5,suzeva,363,948,948,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-15,rollout_533620796d404edd0d6547707de93d00d7c2e7da,6,suzeva,363,870,870,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-15,rollout_afe13e32016fce816bda24ab1732d9ef1bb7bfd1,7,suzeva,363,237,237,0,0,0
Llama-3.1-70B-Instruct,0.6,2023-II-15,rollout_5e7d5ecc0db88ba31581d7671bc08a2a9cf8ca4d,8,suzeva,363,970,970,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-15,rollout_2acdbedb7a2060489e0fa1d279ab6392e01fe80b,9,suzeva,363,653,653,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-2,rollout_76fef563a0e6ce07d94ab7777f73bb6e1ee6aab9,1,suzeva,585,1036,1036,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-2,rollout_6df5c207c2c45b19bb20e33d5b02190285555801,10,suzeva,585,1315,1315,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-2,rollout_9083c6d00f63efb5f4091eed640dfa0a3b754377,2,suzeva,585,639,639,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-2,rollout_a00288e1e193c12b32d40dc4a107c13fbb8ab427,3,suzeva,585,2123,2123,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-2,rollout_77bde10f51fa59ca7eb1a44664f2554225b2f966,4,suzeva,585,678,678,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-2,rollout_de8351f76f71129084b2cda1bd7018086208626d,5,suzeva,585,762,762,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-2,rollout_588d5827e58d452b3db59977e1cae55e76f8c481,6,suzeva,585,353,353,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-2,rollout_41385c239ebd26fcc10f6867bf1ac0ea6291e2dc,7,suzeva,585,582,582,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-2,rollout_ee01ea4dc84d668466022332937eb9de84aa12c4,8,suzeva,585,845,845,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-2,rollout_3e4bf779d9b45e9cb6839fc9e576a2871120533c,9,suzeva,585,370,370,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-3,rollout_1797d05126a0b166e24f8c0a0c8b1dcb1d7d753d,1,suzeva,250,1375,1375,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-3,rollout_570660c0176a85f2a5c570b5469779c9f5315450,10,suzeva,250,242,242,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-3,rollout_46aeab7d5fc450abde81beb57cb6f76a490afd5b,2,suzeva,250,1803,1803,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-3,rollout_38983a73210ce1a272b087a75d61f8cf411852d1,3,suzeva,250,634,634,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-3,rollout_44b254b5b691f8c1544bffb39b524d71ebe56b67,4,suzeva,250,797,797,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-3,rollout_2b5211ad0c2582259bbf3b21557882137070cc2c,5,suzeva,250,932,932,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-3,rollout_898aa5c8178c6d4239bd315ffd530ee5365fbc5e,6,suzeva,250,983,983,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-3,rollout_6d3276b188ea1f7f41685ec8324d0a0dfa8fb0b5,7,suzeva,250,1114,1114,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-3,rollout_46be716cfd25b80ae9cec1ffa0e4c6f1517d9510,8,suzeva,250,1227,1227,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-3,rollout_b460983360e4975c2e42e453355411d1d81f63b6,9,suzeva,250,894,894,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-4,rollout_0c98f9059ba7541946fb96350ed847f639939e93,1,suzeva,273,742,742,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-4,rollout_cec66f46f60f256c1772340ba3e6ae42fce2ac50,10,suzeva,273,690,690,0,0,0
Llama-3.1-70B-Instruct,0.6,2023-II-4,rollout_e2f56f1ee6fdfb4246261bf4305ec8c66d276219,2,suzeva,273,100,100,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-4,rollout_caff625c33d99f2b62074c013b2c353a5de98d20,3,suzeva,273,110,110,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-4,rollout_85d40c591567ad88b9b6c870ac27644476585189,4,suzeva,273,3791,3791,0,0,0
Llama-3.1-70B-Instruct,0.6,2023-II-4,rollout_336df9aeede42391785be45ae7fc0143f80617b1,5,suzeva,273,857,857,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-4,rollout_d26f2cbb024c572773af859c0ba5ac4d5229d409,6,suzeva,273,797,797,0,0,0
Llama-3.1-70B-Instruct,0.6,2023-II-4,rollout_19612e7bbfe5cf730a7e82e828b348138f5d1718,7,suzeva,273,868,868,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-4,rollout_ce00c5a3ea83b1eb8b27780612ce6b05072a6108,8,suzeva,273,1095,1095,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-4,rollout_555acc8df15cff5765cea35b3e3334b1726b2760,9,suzeva,273,843,843,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-5,rollout_01c5903bc568d2a02755f6921db1b5cc8ce660d7,1,suzeva,719,783,783,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-5,rollout_12a13b5329a8e529a577eaed764cc9830a6f4209,10,suzeva,719,236,236,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-5,rollout_b59b8c6612b00f9cee19cadc5c3f72e3aad5d223,2,suzeva,719,1006,1006,0,1,1
Llama-3.1-70B-Instruct,0.6,2023-II-5,rollout_c208312f8dccef5348fd7e88302dac802cfd9746,3,suzeva,719,743,743,0,1,1
